"","Age","Gender","Session","Trial","Advisor","stm_Coh","stm_Dir","Decicion_1","Confidence_1","RT_1","Accuracy_1","Score_1","Score_2","Decision_2","Confidence_2","RT_2","Accuracy_2","avd_Decision","adv_Confidence","adv_Accuracy","Subject_ID"
"3682",23,1,1,82,1,0.11767,0,0,-0.7,801,1,82,82,0,-0.7,3121,1,1,0.8,0,16
"3683",23,1,1,83,1,0.11767,1,1,0.8,1359,1,92,100,1,1,4239,1,1,1,1,16
"3684",23,1,1,84,1,0.11767,0,0,-1,1653,1,100,100,0,-1,3538,1,0,-0.9,1,16
"3685",23,1,1,85,1,0.11767,0,1,0.7,873,0,2,2,1,0.7,3048,0,1,0.6,0,16
"3686",23,1,1,86,1,0.11767,1,0,-0.7,2787,0,2,28,0,-0.6,4602,0,1,0.7,1,16
"3687",23,1,1,87,1,0.11767,1,1,0.8,1415,1,92,82,1,0.7,5895,1,0,-0.8,0,16
"3688",23,1,1,88,1,0.11767,0,0,-0.7,999,1,82,100,0,-1,3559,1,0,-0.9,1,16
"3689",23,1,1,89,1,0.11767,1,1,0.8,1260,1,92,98,1,0.9,3500,1,1,1,1,16
"3690",23,1,1,90,1,0.11767,1,1,0.7,970,1,82,100,1,1,5545,1,1,0.6,1,16
"3691",23,1,1,91,1,0.11767,0,1,0.7,874,0,2,2,1,0.7,3289,0,1,0.6,0,16
"3692",23,1,1,92,1,0.11767,0,0,-0.7,1727,1,82,82,0,-0.7,3557,1,0,-0.6,1,16
"3693",23,1,1,93,1,0.11767,1,1,0.7,1173,1,82,68,1,0.6,3353,1,0,-0.8,0,16
"3694",23,1,1,94,1,0.11767,1,1,0.7,886,1,82,82,1,0.7,3821,1,0,-0.7,0,16
"3695",23,1,1,95,1,0.11767,0,0,-0.7,1077,1,82,68,0,-0.6,3902,1,1,0.6,0,16
"3696",23,1,1,96,1,0.11767,0,0,-0.8,1046,1,92,100,0,-1,2981,1,0,-0.9,1,16
"3697",23,1,1,97,1,0.11767,1,1,0.8,1125,1,92,100,1,1,3246,1,1,0.9,1,16
"3698",23,1,1,98,1,0.11767,0,0,-0.6,726,1,68,68,0,-0.6,3826,1,1,0.7,0,16
"3699",23,1,1,99,1,0.11767,1,1,0.9,1446,1,98,82,1,0.7,5557,1,0,-0.8,0,16
"3700",23,1,1,100,1,0.11767,1,1,1,1610,1,100,100,1,1,3225,1,0,-0.6,0,16
"3701",23,1,1,101,1,0.11767,0,0,-0.6,633,1,68,82,0,-0.7,2663,1,0,-1,1,16
"3702",23,1,1,102,1,0.11767,1,1,0.8,1515,1,92,82,1,0.7,5115,1,0,-1,0,16
"3703",23,1,1,103,1,0.11767,0,1,0.7,1173,0,2,2,1,0.7,4533,0,1,0.9,0,16
"3704",23,1,1,104,1,0.11767,1,1,0.8,1568,1,92,92,1,0.8,6598,1,0,-0.7,0,16
"3705",23,1,1,105,1,0.11767,0,1,0.6,719,0,28,28,1,0.6,3605,0,1,0.6,0,16
"3706",23,1,1,106,1,0.11767,1,0,-0.6,762,0,28,28,0,-0.6,4777,0,1,0.7,1,16
"3707",23,1,1,107,1,0.11767,0,1,0.7,1022,0,2,2,1,0.7,2607,0,0,-0.6,1,16
"3708",23,1,1,108,1,0.11767,0,1,0.6,2144,0,28,82,0,-0.7,4484,1,0,-0.9,1,16
"3709",23,1,1,109,1,0.11767,0,0,-0.7,1228,1,82,82,0,-0.7,3813,1,0,-0.9,1,16
"3710",23,1,1,110,1,0.11767,1,1,0.7,1207,1,82,82,1,0.7,2882,1,0,-0.6,0,16
"3711",23,1,1,111,1,0.11767,1,0,-0.7,2574,0,2,-28,0,-0.8,4589,0,0,-0.9,0,16
"3712",23,1,1,112,1,0.11767,0,0,-0.6,842,1,68,68,0,-0.6,2857,1,0,-0.9,1,16
"3713",23,1,1,113,1,0.11767,1,1,0.8,1159,1,92,100,1,1,3169,1,1,1,1,16
"3714",23,1,1,114,1,0.11767,0,0,-0.9,1259,1,98,98,0,-0.9,3005,1,0,-0.6,1,16
"3715",23,1,1,115,1,0.11767,0,0,-0.8,1089,1,92,100,0,-1,3074,1,0,-1,1,16
"3716",23,1,1,116,1,0.11767,0,0,-0.7,904,1,82,98,0,-0.9,2969,1,0,-0.7,1,16
"3717",23,1,1,117,1,0.11767,0,0,-0.9,1587,1,98,100,0,-1,3472,1,0,-1,1,16
"3718",23,1,1,118,1,0.11767,1,0,-0.9,1537,0,-62,-100,0,-1,3392,0,0,-0.9,0,16
"3719",23,1,1,119,1,0.11767,0,0,-0.7,842,1,82,100,0,-1,3557,1,0,-0.8,1,16
"3720",23,1,1,120,1,0.11767,0,0,-0.9,1342,1,98,82,0,-0.7,4078,1,1,0.8,0,16
"3721",23,1,2,121,2,0.11767,1,0,-0.6,1457,0,28,28,0,-0.6,3172,0,1,0.8,1,16
"3722",23,1,2,122,2,0.11767,0,0,-0.7,838,1,82,28,1,0.6,5599,0,1,0.7,0,16
"3723",23,1,2,123,2,0.11767,1,1,0.6,891,1,68,28,0,-0.6,4656,0,0,-0.8,0,16
"3724",23,1,2,124,2,0.11767,0,1,0.7,817,0,2,2,1,0.7,2353,0,0,-0.8,1,16
"3725",23,1,2,125,2,0.11767,1,0,-0.7,703,0,2,2,0,-0.7,3928,0,1,0.7,1,16
"3726",23,1,2,126,2,0.11767,0,0,-0.7,754,1,82,100,0,-1,2959,1,0,-1,1,16
"3727",23,1,2,127,2,0.11767,0,1,0.7,955,0,2,68,0,-0.6,4410,1,0,-1,1,16
"3728",23,1,2,128,2,0.11767,1,1,0.7,849,1,82,100,1,1,2919,1,1,1,1,16
"3729",23,1,2,129,2,0.11767,0,0,-0.7,819,1,82,100,0,-1,2819,1,0,-0.7,1,16
"3730",23,1,2,130,2,0.11767,0,0,-0.8,845,1,92,100,0,-1,2885,1,0,-0.9,1,16
"3731",23,1,2,131,2,0.11767,0,0,-0.8,1148,1,92,68,0,-0.6,6558,1,1,0.7,0,16
"3732",23,1,2,132,2,0.11767,1,1,1,1187,1,100,100,1,1,2842,1,1,0.8,1,16
"3733",23,1,2,133,2,0.11767,0,1,1,1435,0,-100,2,1,0.7,5025,0,0,-1,1,16
"3734",23,1,2,134,2,0.11767,0,0,-0.6,1379,1,68,28,1,0.6,3389,0,1,0.9,0,16
"3735",23,1,2,135,2,0.11767,0,1,0.7,2141,0,2,2,1,0.7,3541,0,0,-0.6,1,16
"3736",23,1,2,136,2,0.11767,1,1,0.7,1027,1,82,98,1,0.9,3547,1,1,1,1,16
"3737",23,1,2,137,2,0.11767,1,1,0.7,936,1,82,98,1,0.9,2896,1,1,1,1,16
"3738",23,1,2,138,2,0.11767,0,1,0.7,1488,0,2,2,1,0.7,3693,0,0,-0.9,1,16
"3739",23,1,2,139,2,0.11767,1,1,0.7,872,1,82,68,1,0.6,3847,1,0,-0.8,0,16
"3740",23,1,2,140,2,0.11767,1,1,0.8,1328,1,92,100,1,1,3593,1,1,0.7,1,16
"3741",23,1,2,141,2,0.11767,0,0,-1,2107,1,100,100,0,-1,3717,1,0,-0.8,1,16
"3742",23,1,2,142,2,0.11767,0,0,-0.6,1828,1,68,82,0,-0.7,3818,1,0,-0.9,1,16
"3743",23,1,2,143,2,0.11767,0,1,0.7,1021,0,2,-28,1,0.8,2921,0,1,0.6,0,16
"3744",23,1,2,144,2,0.11767,0,1,0.9,1558,0,-62,-100,1,1,3428,0,1,0.9,0,16
"3745",23,1,2,145,2,0.11767,1,0,-0.8,1003,0,-28,-28,0,-0.8,5133,0,0,-0.6,0,16
"3746",23,1,2,146,2,0.11767,0,1,0.6,1468,0,28,28,1,0.6,3653,0,0,-0.9,1,16
"3747",23,1,2,147,2,0.11767,0,1,0.6,1766,0,28,28,1,0.6,4841,0,0,-0.8,1,16
"3748",23,1,2,148,2,0.11767,0,0,-0.7,808,1,82,82,0,-0.7,5494,1,1,0.7,0,16
"3749",23,1,2,149,2,0.11767,1,0,-0.7,816,0,2,-100,0,-1,3106,0,0,-0.6,0,16
"3750",23,1,2,150,2,0.11767,0,1,0.7,3050,0,2,68,0,-0.6,7230,1,0,-1,1,16
"3751",23,1,2,151,2,0.11767,0,0,-0.7,896,1,82,100,0,-1,3166,1,0,-0.7,1,16
"3752",23,1,2,152,2,0.11767,1,0,-0.8,1309,0,-28,2,0,-0.7,3734,0,1,0.7,1,16
"3753",23,1,2,153,2,0.11767,1,1,0.7,912,1,82,92,1,0.8,3407,1,1,0.9,1,16
"3754",23,1,2,154,2,0.11767,1,1,0.7,1631,1,82,68,1,0.6,6166,1,0,-0.6,0,16
"3755",23,1,2,155,2,0.11767,0,0,-1,1136,1,100,100,0,-1,2716,1,0,-0.7,1,16
"3756",23,1,2,156,2,0.11767,1,0,-1,1454,0,-100,-100,0,-1,5569,0,1,0.6,1,16
"3757",23,1,2,157,2,0.11767,0,0,-1,1164,1,100,100,0,-1,2764,1,0,-0.7,1,16
"3758",23,1,2,158,2,0.11767,1,1,0.6,1062,1,68,82,1,0.7,5142,1,1,1,1,16
"3759",23,1,2,159,2,0.11767,0,1,0.6,922,0,28,68,0,-0.6,3872,1,0,-0.9,1,16
"3760",23,1,2,160,2,0.11767,1,0,-0.7,996,0,2,2,0,-0.7,3731,0,0,-0.8,0,16
"3761",23,1,2,161,2,0.11767,1,0,-0.8,1026,0,-28,2,0,-0.7,4051,0,1,0.9,1,16
"3762",23,1,2,162,2,0.11767,1,0,-0.8,886,0,-28,-100,0,-1,4051,0,0,-0.7,0,16
"3763",23,1,2,163,2,0.11767,1,0,-0.9,1199,0,-62,-28,0,-0.8,5074,0,1,0.8,1,16
"3764",23,1,2,164,2,0.11767,1,1,0.8,1003,1,92,92,1,0.8,2828,1,0,-0.6,0,16
"3765",23,1,2,165,2,0.11767,1,0,-0.8,932,0,-28,2,0,-0.7,3612,0,1,0.9,1,16
"3766",23,1,2,166,2,0.11767,0,0,-0.8,1090,1,92,92,0,-0.8,4781,1,1,0.6,0,16
"3767",23,1,2,167,2,0.11767,1,0,-0.8,1085,0,-28,2,0,-0.7,3975,0,1,0.7,1,16
"3768",23,1,2,168,2,0.11767,1,0,-1,1291,0,-100,-100,0,-1,2886,0,0,-1,0,16
"3769",23,1,2,169,2,0.11767,1,0,-0.6,1208,0,28,28,0,-0.6,2978,0,1,0.8,1,16
"3770",23,1,2,170,2,0.11767,0,0,-0.6,1197,1,68,28,1,0.6,3467,0,1,0.9,0,16
"3771",23,1,2,171,2,0.11767,0,1,0.7,1032,0,2,-28,1,0.8,3407,0,1,0.8,0,16
"3772",23,1,2,172,2,0.11767,1,0,-0.8,1166,0,-28,-28,0,-0.8,2771,0,0,-0.9,0,16
"3773",23,1,2,173,2,0.11767,0,0,-0.7,856,1,82,92,0,-0.8,2506,1,0,-0.7,1,16
"3774",23,1,2,174,2,0.11767,0,0,-0.9,1398,1,98,100,0,-1,3203,1,0,-0.9,1,16
"3775",23,1,2,175,2,0.11767,1,1,0.9,1248,1,98,98,1,0.9,4059,1,0,-0.7,0,16
"3776",23,1,2,176,2,0.11767,1,1,0.6,557,1,68,28,0,-0.6,2777,0,0,-0.8,0,16
"3777",23,1,2,177,2,0.11767,0,0,-0.7,799,1,82,92,0,-0.8,2829,1,0,-0.6,1,16
"3778",23,1,2,178,2,0.11767,1,1,0.6,902,1,68,82,1,0.7,2667,1,1,0.6,1,16
"3779",23,1,2,179,2,0.11767,1,0,-0.8,829,0,-28,28,0,-0.6,4344,0,1,0.8,1,16
"3780",23,1,2,180,2,0.11767,1,1,0.7,747,1,82,92,1,0.8,2542,1,1,0.6,1,16
"3781",23,1,2,181,2,0.11767,0,0,-0.7,1249,1,82,100,0,-1,3439,1,0,-0.9,1,16
"3782",23,1,2,182,2,0.11767,1,1,0.7,845,1,82,92,1,0.8,4830,1,1,0.9,1,16
"3783",23,1,2,183,2,0.11767,1,1,0.7,800,1,82,92,1,0.8,4170,1,1,0.9,1,16
"3784",23,1,2,184,2,0.11767,1,1,0.8,1297,1,92,100,1,1,3572,1,1,1,1,16
"3785",23,1,2,185,2,0.11767,1,1,0.8,1022,1,92,82,1,0.7,4977,1,0,-0.8,0,16
"3786",23,1,2,186,2,0.11767,1,0,-0.6,1774,0,28,28,0,-0.6,3449,0,0,-0.7,0,16
"3787",23,1,2,187,2,0.11767,0,0,-0.6,794,1,68,28,1,0.6,3754,0,1,0.8,0,16
"3788",23,1,2,188,2,0.11767,1,1,0.7,805,1,82,82,1,0.7,5801,1,1,0.6,1,16
"3789",23,1,2,189,2,0.11767,1,1,0.7,824,1,82,28,0,-0.6,4219,0,0,-0.8,0,16
"3790",23,1,2,190,2,0.11767,0,0,-0.6,802,1,68,82,0,-0.7,3108,1,0,-0.6,1,16
"3791",23,1,2,191,2,0.11767,0,0,-0.8,990,1,92,92,0,-0.8,3500,1,1,0.9,0,16
"3792",23,1,2,192,2,0.11767,1,0,-0.9,1314,0,-62,-28,0,-0.8,4330,0,1,0.9,1,16
"3793",23,1,2,193,2,0.11767,1,1,0.6,1036,1,68,100,1,1,3626,1,1,1,1,16
"3794",23,1,2,194,2,0.11767,0,0,-0.7,790,1,82,82,0,-0.7,2440,1,1,0.6,0,16
"3795",23,1,2,195,2,0.11767,1,1,0.8,1052,1,92,100,1,1,3772,1,1,1,1,16
"3796",23,1,2,196,2,0.11767,1,0,-0.7,817,0,2,28,0,-0.6,2577,0,1,0.6,1,16
"3797",23,1,2,197,2,0.11767,1,1,0.7,997,1,82,68,1,0.6,3277,1,0,-0.8,0,16
"3798",23,1,2,198,2,0.11767,1,1,0.8,1045,1,92,100,1,1,3055,1,1,0.7,1,16
"3799",23,1,2,199,2,0.11767,1,1,0.8,1130,1,92,100,1,1,3140,1,1,1,1,16
"3800",23,1,2,200,2,0.11767,0,1,0.7,988,0,2,28,1,0.6,4773,0,0,-1,1,16
"3801",23,1,2,201,2,0.11767,0,0,-0.7,639,1,82,68,0,-0.6,2904,1,1,0.6,0,16
"3802",23,1,2,202,2,0.11767,1,1,0.7,777,1,82,68,1,0.6,4282,1,0,-0.6,0,16
"3803",23,1,2,203,2,0.11767,1,0,-0.7,915,0,2,28,0,-0.6,2995,0,1,0.9,1,16
"3804",23,1,2,204,2,0.11767,0,1,0.7,802,0,2,82,0,-0.7,4497,1,0,-1,1,16
"3805",23,1,2,205,2,0.11767,1,0,-0.7,845,0,2,68,1,0.6,4190,1,1,0.8,1,16
"3806",23,1,2,206,2,0.11767,0,1,0.7,1093,0,2,98,0,-0.9,6538,1,0,-1,1,16
"3807",23,1,2,207,2,0.11767,0,0,-0.7,858,1,82,82,0,-0.7,3818,1,0,-0.9,1,16
"3808",23,1,2,208,2,0.11767,0,0,-0.8,966,1,92,92,0,-0.8,3771,1,0,-0.6,1,16
"3809",23,1,2,209,2,0.11767,1,1,0.7,849,1,82,82,1,0.7,2499,1,1,0.6,1,16
"3810",23,1,2,210,2,0.11767,0,0,-0.8,934,1,92,68,0,-0.6,3424,1,1,0.8,0,16
"3811",23,1,2,211,2,0.11767,0,0,-0.8,1100,1,92,100,0,-1,3130,1,0,-0.9,1,16
"3812",23,1,2,212,2,0.11767,0,0,-0.7,684,1,82,100,0,-1,2769,1,0,-1,1,16
"3813",23,1,2,213,2,0.11767,0,1,0.7,760,0,2,68,0,-0.6,4045,1,0,-1,1,16
"3814",23,1,2,214,2,0.11767,1,1,0.7,1194,1,82,100,1,1,3409,1,1,1,1,16
"3815",23,1,2,215,2,0.11767,1,1,0.8,1036,1,92,98,1,0.9,3126,1,1,0.7,1,16
"3816",23,1,2,216,2,0.11767,0,0,-0.8,787,1,92,92,0,-0.8,3067,1,0,-0.6,1,16
"3817",23,1,2,217,2,0.11767,0,0,-0.9,1510,1,98,68,0,-0.6,4915,1,1,0.8,0,16
"3818",23,1,2,218,2,0.11767,1,0,-1,1472,0,-100,-100,0,-1,2907,0,0,-1,0,16
"3819",23,1,2,219,2,0.11767,0,1,0.6,2551,0,28,28,1,0.6,4741,0,0,-0.9,1,16
"3820",23,1,2,220,2,0.11767,1,0,-0.7,1751,0,2,2,0,-0.7,4382,0,0,-0.6,0,16
"3821",23,1,2,221,2,0.11767,0,1,0.6,1528,0,28,82,0,-0.7,4013,1,0,-1,1,16
"3822",23,1,2,222,2,0.11767,0,0,-0.7,932,1,82,98,0,-0.9,3458,1,0,-0.8,1,16
"3823",23,1,2,223,2,0.11767,1,1,0.8,1000,1,92,100,1,1,3025,1,1,1,1,16
"3824",23,1,2,224,2,0.11767,1,1,0.7,1978,1,82,98,1,0.9,3948,1,1,0.7,1,16
"3825",23,1,2,225,2,0.11767,1,0,-0.7,832,0,2,68,1,0.6,3552,1,1,1,1,16
"3826",23,1,2,226,2,0.11767,1,1,0.8,1019,1,92,92,1,0.8,4524,1,0,-0.6,0,16
"3827",23,1,2,227,2,0.11767,0,0,-0.7,774,1,82,100,0,-1,3064,1,0,-0.7,1,16
"3828",23,1,2,228,2,0.11767,0,0,-0.7,730,1,82,100,0,-1,2835,1,0,-0.9,1,16
"3829",23,1,2,229,2,0.11767,0,1,0.8,934,0,-28,-28,1,0.8,3275,0,1,0.6,0,16
"3830",23,1,2,230,2,0.11767,0,0,-0.8,1015,1,92,100,0,-1,3090,1,0,-0.8,1,16
"3831",23,1,2,231,2,0.11767,1,0,-0.8,920,0,-28,68,1,0.6,4871,1,1,0.9,1,16
"3832",23,1,2,232,2,0.11767,0,0,-0.7,831,1,82,68,0,-0.6,3686,1,1,0.7,0,16
"3833",23,1,2,233,2,0.11767,0,0,-0.8,1031,1,92,100,0,-1,3266,1,0,-0.7,1,16
"3834",23,1,2,234,2,0.11767,0,0,-0.6,692,1,68,28,1,0.6,4597,0,1,0.7,0,16
"3835",23,1,2,235,2,0.11767,0,1,0.7,756,0,2,-62,1,0.9,2921,0,1,1,0,16
"3836",23,1,2,236,2,0.11767,0,0,-0.7,724,1,82,68,0,-0.6,3044,1,1,0.6,0,16
"3837",23,1,2,237,2,0.11767,0,1,0.8,920,0,-28,2,1,0.7,4075,0,0,-0.7,1,16
"3838",23,1,2,238,2,0.11767,0,1,0.7,1318,0,2,-62,1,0.9,3543,0,1,0.8,0,16
"3839",23,1,2,239,2,0.11767,1,1,0.8,1347,1,92,100,1,1,3322,1,1,0.8,1,16
"3840",23,1,2,240,2,0.11767,1,1,1,1118,1,100,92,1,0.8,3633,1,0,-0.7,0,16
"3841",23,1,1,1,2,0.065306,1,1,0.8,1682,1,92,100,1,1,6733,1,1,0.9,1,17
"3842",23,1,1,2,2,0.065306,0,1,0.6,2207,0,28,68,0,-0.6,8502,1,0,-0.7,1,17
"3843",23,1,1,3,2,0.065306,1,1,0.9,1205,1,98,100,1,1,3415,1,1,0.7,1,17
"3844",23,1,1,4,2,0.065306,0,1,0.7,842,0,2,-28,1,0.8,4827,0,1,0.6,0,17
"3845",23,1,1,5,2,0.065306,0,1,0.7,914,0,2,2,1,0.7,2969,0,1,0.6,0,17
"3846",23,1,1,6,2,0.065306,0,1,0.6,725,0,28,68,0,-0.6,5305,1,0,-0.8,1,17
"3847",23,1,1,7,2,0.065306,0,0,-0.6,1469,1,68,82,0,-0.7,3384,1,0,-0.7,1,17
"3848",23,1,1,8,2,0.065306,0,0,-0.6,528,1,68,100,0,-1,3593,1,0,-0.9,1,17
"3849",23,1,1,9,2,0.065306,1,0,-0.6,1492,0,28,100,1,1,3992,1,1,0.9,1,17
"3850",23,1,1,10,2,0.065306,1,1,0.6,596,1,68,28,0,-0.6,3931,0,0,-0.7,0,17
"3851",23,1,1,11,2,0.065306,1,1,1,1308,1,100,100,1,1,2834,1,1,1,1,17
"3852",23,1,1,12,2,0.065306,1,1,1,1634,1,100,100,1,1,3089,1,1,0.8,1,17
"3853",23,1,1,13,2,0.065306,1,1,1,1402,1,100,100,1,1,2802,1,1,0.8,1,17
"3854",23,1,1,14,2,0.065306,1,1,1,1448,1,100,100,1,1,8268,1,1,1,1,17
"3855",23,1,1,15,2,0.065306,0,1,1,1359,0,-100,2,1,0.7,5555,0,0,-0.8,1,17
"3856",23,1,1,16,2,0.065306,0,0,-0.6,1201,1,68,82,0,-0.7,3171,1,0,-0.8,1,17
"3857",23,1,1,17,2,0.065306,1,1,1,1462,1,100,92,1,0.8,4988,1,0,-0.6,0,17
"3858",23,1,1,18,2,0.065306,0,1,0.8,1654,0,-28,92,0,-0.8,6199,1,0,-1,1,17
"3859",23,1,1,19,2,0.065306,1,1,0.9,1059,1,98,100,1,1,3200,1,1,0.6,1,17
"3860",23,1,1,20,2,0.065306,1,1,1,1353,1,100,100,1,1,3393,1,1,0.8,1,17
"3861",23,1,1,21,2,0.065306,1,1,1,1649,1,100,100,1,1,3320,1,1,0.6,1,17
"3862",23,1,1,22,2,0.065306,0,1,0.6,887,0,28,92,0,-0.8,3097,1,0,-1,1,17
"3863",23,1,1,23,2,0.065306,0,0,-0.6,614,1,68,68,0,-0.6,2279,1,0,-0.6,1,17
"3864",23,1,1,24,2,0.065306,0,1,0.6,1006,0,28,82,0,-0.7,3146,1,0,-0.9,1,17
"3865",23,1,1,25,2,0.065306,1,0,-0.6,662,0,28,92,1,0.8,2902,1,1,0.8,1,17
"3866",23,1,1,26,2,0.065306,0,0,-0.7,769,1,82,100,0,-1,3845,1,0,-0.7,1,17
"3867",23,1,1,27,2,0.065306,1,1,1,1192,1,100,100,1,1,3327,1,1,0.7,1,17
"3868",23,1,1,28,2,0.065306,1,1,0.8,1376,1,92,100,1,1,3446,1,1,0.9,1,17
"3869",23,1,1,29,2,0.065306,0,1,0.6,1941,0,28,68,0,-0.6,3751,1,0,-0.8,1,17
"3870",23,1,1,30,2,0.065306,0,1,0.7,757,0,2,100,0,-1,3647,1,0,-1,1,17
"3871",23,1,1,31,2,0.065306,0,0,-0.7,898,1,82,100,0,-1,3943,1,0,-0.9,1,17
"3872",23,1,1,32,2,0.065306,1,1,0.7,1018,1,82,100,1,1,3503,1,1,0.8,1,17
"3873",23,1,1,33,2,0.065306,0,0,-0.6,718,1,68,100,0,-1,3454,1,0,-1,1,17
"3874",23,1,1,34,2,0.065306,0,0,-0.8,1119,1,92,100,0,-1,3074,1,0,-0.8,1,17
"3875",23,1,1,35,2,0.065306,1,1,1,1214,1,100,100,1,1,3109,1,1,0.6,1,17
"3876",23,1,1,36,2,0.065306,1,1,1,1462,1,100,92,1,0.8,4172,1,0,-0.6,0,17
"3877",23,1,1,37,2,0.065306,1,1,0.8,1031,1,92,98,1,0.9,3106,1,1,0.6,1,17
"3878",23,1,1,38,2,0.065306,0,1,0.8,979,0,-28,28,1,0.6,3569,0,0,-0.8,1,17
"3879",23,1,1,39,2,0.065306,0,1,0.6,959,0,28,68,0,-0.6,4514,1,0,-0.7,1,17
"3880",23,1,1,40,2,0.065306,1,1,0.8,1005,1,92,100,1,1,3070,1,1,0.7,1,17
"3881",23,1,1,41,2,0.065306,0,1,0.9,2034,0,-62,2,1,0.7,5109,0,0,-0.6,1,17
"3882",23,1,1,42,2,0.065306,0,1,0.6,611,0,28,68,0,-0.6,2472,1,0,-0.8,1,17
"3883",23,1,1,43,2,0.065306,0,0,-0.6,603,1,68,100,0,-1,2668,1,0,-1,1,17
"3884",23,1,1,44,2,0.065306,1,0,-0.6,726,0,28,68,1,0.6,2661,1,1,0.8,1,17
"3885",23,1,1,45,2,0.065306,1,1,0.8,796,1,92,100,1,1,2651,1,1,0.8,1,17
"3886",23,1,1,46,2,0.065306,0,1,0.6,595,0,28,68,0,-0.6,3910,1,0,-0.6,1,17
"3887",23,1,1,47,2,0.065306,1,0,-0.6,496,0,28,98,1,0.9,2826,1,1,0.9,1,17
"3888",23,1,1,48,2,0.065306,1,1,0.8,1284,1,92,100,1,1,3484,1,1,1,1,17
"3889",23,1,1,49,2,0.065306,0,1,0.7,738,0,2,68,0,-0.6,3369,1,0,-0.8,1,17
"3890",23,1,1,50,2,0.065306,0,0,-0.6,513,1,68,100,0,-1,2908,1,0,-0.7,1,17
"3891",23,1,1,51,2,0.065306,1,1,0.6,490,1,68,98,1,0.9,3320,1,1,0.7,1,17
"3892",23,1,1,52,2,0.065306,0,1,0.6,504,0,28,82,0,-0.7,2794,1,0,-0.9,1,17
"3893",23,1,1,53,2,0.065306,1,1,0.8,792,1,92,100,1,1,7832,1,1,1,1,17
"3894",23,1,1,54,2,0.065306,1,1,0.8,919,1,92,100,1,1,2979,1,1,0.7,1,17
"3895",23,1,1,55,2,0.065306,0,0,-0.9,985,1,98,100,0,-1,3000,1,0,-1,1,17
"3896",23,1,1,56,2,0.065306,1,1,0.7,887,1,82,100,1,1,3042,1,1,1,1,17
"3897",23,1,1,57,2,0.065306,0,0,-1,1218,1,100,100,0,-1,3793,1,0,-0.6,1,17
"3898",23,1,1,58,2,0.065306,0,0,-0.9,992,1,98,100,0,-1,2672,1,0,-1,1,17
"3899",23,1,1,59,2,0.065306,1,0,-0.6,939,0,28,68,1,0.6,4224,1,1,0.9,1,17
"3900",23,1,1,60,2,0.065306,1,0,-0.6,910,0,28,100,1,1,3961,1,1,1,1,17
"3901",23,1,1,61,2,0.065306,0,1,0.6,825,0,28,100,0,-1,5490,1,0,-0.9,1,17
"3902",23,1,1,62,2,0.065306,1,1,0.6,760,1,68,100,1,1,3135,1,1,0.8,1,17
"3903",23,1,1,63,2,0.065306,1,1,0.6,561,1,68,100,1,1,2906,1,1,0.7,1,17
"3904",23,1,1,64,2,0.065306,0,0,-0.6,454,1,68,100,0,-1,2730,1,0,-1,1,17
"3905",23,1,1,65,2,0.065306,0,1,0.6,588,0,28,28,1,0.6,2538,0,0,-0.6,1,17
"3906",23,1,1,66,2,0.065306,0,0,-0.6,681,1,68,98,0,-0.9,3441,1,0,-0.7,1,17
"3907",23,1,1,67,2,0.065306,1,1,0.6,564,1,68,100,1,1,2804,1,1,0.9,1,17
"3908",23,1,1,68,2,0.065306,0,1,0.7,669,0,2,100,0,-1,3474,1,0,-0.9,1,17
"3909",23,1,1,69,2,0.065306,1,1,0.6,483,1,68,68,1,0.6,2323,1,1,0.6,1,17
"3910",23,1,1,70,2,0.065306,1,1,0.6,577,1,68,100,1,1,2857,1,1,0.8,1,17
"3911",23,1,1,71,2,0.065306,0,1,0.6,647,0,28,68,0,-0.6,2847,1,0,-0.7,1,17
"3912",23,1,1,72,2,0.065306,1,1,0.6,487,1,68,100,1,1,2717,1,1,1,1,17
"3913",23,1,1,73,2,0.065306,1,1,1,1592,1,100,100,1,1,3612,1,1,0.7,1,17
"3914",23,1,1,74,2,0.065306,0,1,0.6,523,0,28,-100,1,1,3123,0,1,0.7,0,17
"3915",23,1,1,75,2,0.065306,1,1,0.6,491,1,68,100,1,1,2876,1,1,1,1,17
"3916",23,1,1,76,2,0.065306,0,1,0.6,544,0,28,100,0,-1,2935,1,0,-1,1,17
"3917",23,1,1,77,2,0.065306,1,0,-0.6,626,0,28,28,0,-0.6,1991,0,0,-0.6,0,17
"3918",23,1,1,78,2,0.065306,0,0,-0.7,637,1,82,100,0,-1,2887,1,0,-0.9,1,17
"3919",23,1,1,79,2,0.065306,0,1,0.6,821,0,28,100,0,-1,3571,1,0,-0.8,1,17
"3920",23,1,1,80,2,0.065306,0,0,-0.7,886,1,82,100,0,-1,3241,1,0,-0.7,1,17
"3921",23,1,1,81,2,0.065306,1,1,0.7,610,1,82,100,1,1,2675,1,1,1,1,17
"3922",23,1,1,82,2,0.065306,0,1,0.6,700,0,28,100,0,-1,3125,1,0,-0.9,1,17
"3923",23,1,1,83,2,0.065306,0,0,-1,1055,1,100,100,0,-1,3060,1,0,-0.9,1,17
"3924",23,1,1,84,2,0.065306,1,0,-1,1225,0,-100,28,0,-0.6,5640,0,1,0.7,1,17
"3925",23,1,1,85,2,0.065306,1,0,-0.8,1523,0,-28,82,1,0.7,4904,1,1,0.7,1,17
